_key,active,full_name,team,position,status,espn_id,fantasy_data_id,gsis_id,kalshi_id,oddsjam_id,rotowire_id,rotoworld_id,sportradar_id,stats_id,swish_id,yahoo_id
1,false,GJ Kinne,,QB,Inactive,15299,18,,,,8833,,a668bd7d-56e5-45ff-a2c8-d618cd1fef95,399453,,26154
10,false,Stephen Tulloch,,LB,Inactive,9702,384,,,,4748,3936,e4a19da6-a95d-47b1-a8ae-cbaad5777487,,,7865
100,false,Charles Woodson,,FS,Inactive,1442,2670,,,,904,840,20b0aa93-45ba-439a-b46c-6f75081b543b,,,4271
1000,true,Albert McClellan,,LB,Active,13851,13520,00-0027560,,,7285,,74c595a3-b683-49b3-90f3-fd8327857b1d,286877,,24358
1001,false,Tyler Clutts,,FB,Inactive,13945,13527,,,,7298,,cb96a5c5-d178-43c0-b0df-a78c71818060,226579,,24769
1002,false,Damon Cromartie-Smith,,SS,Inactive,13345,13537,,,,,,e15c91fe-34cb-484d-9d0d-335a333f626f,,,24316
1003,false,Trindon Holliday,,WR,Inactive,13386,13555,,,,,,1b102bf3-d9b0-47eb-b862-a0240362bf23,303892,,24173
1004,false,Ben Tate,,RB,Inactive,13210,13557,,,,,,c8e9990a-9d89-411c-9d99-c0afa7eaef8c,,,
1005,false,D'Anthony Smith,,DT,Inactive,13296,13569,,,,6592,,ae6bc6c0-a1b9-469b-81a8-7a542cb6da04,,,24049
1006,false,Mitch Unrein,,DE,Inactive,13860,13576,00-0027573,,,7319,,d867198a-36ec-4a99-9037-a093216f99d8,323806,,24451
1007,false,Kevin Brock,,TE,Inactive,12874,13586,,,,,,7a34ece4-13f7-4582-a5e7-76327d78ce46,267363,,9699
1008,false,Donald Butler,,LB,Inactive,13265,13590,,,,6611,5883,7a435b1f-e36c-486c-924d-a7d72d997991,,,24054
1009,false,Bryan Walters,,WR,Injured Reserve,13662,13595,,,,6858,,ec56adb7-2414-4ca4-823e-c990fd083a77,325993,,24436
101,false,Jameel McClain,,ILB,Inactive,11841,2677,,,,,,94668ecc-58d9-4f95-bd55-4cab53670c8c,,,9068
1010,false,Phillip Hunt,,DE,Inactive,12989,13608,,,,7876,,bb749a3c-2147-4dc5-a864-0b26b87b018e,,,24785
1011,true,A.Q. Shipley,,C,Inactive,12726,13610,00-0026950,,,6215,,f7163bae-d4da-4d38-847e-e0315605b9d0,,,9490
1012,false,Christian Tupou,,DE,Inactive,16537,13612,,,,,,b75b8d79-e040-4df1-a6b3-2ff10b99a796,,,
1013,false,Doug Worthington,,DT,Inactive,13495,13618,,,,6821,,39a47e1c-6113-436f-8f8c-0400beb8d68a,,,24217
1014,false,Richie Brockel,,TE,Inactive,13538,13653,,,,,,ee2649fa-62cf-4832-bf67-fc11d3681fef,303964,,24431
1015,false,Jed Collins,,FB,Inactive,11517,13661,,,,,,67f976f5-1f14-4f5f-a5f1-917cf6c3b807,272731,,
1016,false,Brian De La Puente,,C,Inactive,11692,13662,,,,7263,,5d88da46-b21f-4af6-ae0d-4f7f6c569530,,,
1017,false,Tom Johnson,,DT,Injured Reserve,16695,13664,00-0024030,,,9761,6514,ee305db3-cdaf-4eb3-b950-7146d51eac34,248299,,24778
1018,false,Ronald Talley,,DE,Inactive,13018,13681,,,,,,b374bf79-e8f5-4ce5-9cc1-0ebeb6d491c4,,,9581
1019,false,Brandon Browner,,CB,Inactive,9250,13687,,,,4459,6512,0ad26168-7f0e-4eb9-8776-7166b5ebab16,,,24775
102,false,Josh Brown,,K,Inactive,4680,2695,,,,3132,525,f5e1f35d-9f17-4890-964c-396e76ae0d31,184747,,6558
1020,false,Terrelle Pryor,,WR,Inactive,14851,13693,00-0028825,,,7640,6757,af48c3f0-040b-40f9-95ab-6ebcb4c16cf8,457289,,25681
1021,false,Michael McAdoo,,ILB,Inactive,14853,13696,,,,7954,,f521f50a-4073-4bc4-86e0-bfc6c0282f6b,,,25683
10210,true,Cameron Latu,PHI,TE,Active,,24421,,4fd6966e-f7b6-42c0-9a2c-bc8be9c28137,338B1EFE4E81,16931,,3763a2ec-ee98-4cf4-9aa7-ee626057c56f,,1125739,
10211,true,Camerun Peoples,,RB,Active,,,,,,16927,,aa28aab0-ec64-11ed-b34e-33ef114ed931,,1119185,
10212,true,Josh Whyle,GB,TE,Active,,24375,,af875fc8-ef0a-47bc-a470-3bd02ce6135e,9E50F7704FF1,16866,,601467c7-b593-472d-a147-b8e7bfdbe990,,1107037,
10213,true,Tre Tucker,LV,WR,Active,,24177,,11cb88bb-cbd6-4b21-9ac3-7ff075c7d4cf,5B9229CE1E0B,16694,,9beb72c5-5a81-413c-ada3-ff4854c95cf4,,1164979,
10214,true,Davis Allen,LAR,TE,Active,,24148,,b9a2ce47-daae-4a85-8faf-ba9392b7ce7f,EECEBC603FD4,17030,,02a77d8c-3b89-4a61-86a2-0c005c1e589a,,1161664,
10215,true,Jake Haener,NYG,QB,Active,,23249,,cc58630f-1a70-48d0-9bd2-f62fffc364f1,C316109EF9FD,16912,,70376919-8220-4128-a089-72d5b10f2346,,1049254,
10216,true,Kenny McIntosh,,RB,Active,,24373,,45ca7d10-ca50-40bb-a2d6-eff1fe0776fb,38E8C0B4D8CF,17002,,9956eabc-16da-4a1c-ab80-fe0910bcaa12,,1172050,
10217,true,Clayton Tune,,QB,Active,,24170,,d878c89b-dafd-411a-9778-c2519d6d925e,4EB7FDA9440E,16913,,b2810d1e-3ea7-4907-bb34-93b40e893c08,,1109133,
10218,true,Xavier Hutchinson,HOU,WR,Active,,24347,,4c3bfb34-7345-40b7-840e-88487ed6405e,A276263B392A,16932,,aed98af2-b228-4b74-a804-2d210bd11122,,1213636,
10219,true,Chris Rodriguez,JAX,RB,Active,,23237,,679d8532-e29c-410d-a34b-3d13de37a65d,BB9F549BE535,16933,,ae5c4758-cb53-4f17-8763-b91381036af3,,1113403,
1022,false,Thaddeus Lewis,,QB,Inactive,13606,13697,,,,6847,6083,bd1016ca-9683-4f4a-afdc-d07a3e03f057,334032,,24311
10220,true,Will Mallory,IND,TE,Active,,23143,,79b7a79c-25b3-42bd-a520-1036fce116c6,01DD05A39F76,17014,,5d4a5e4f-7c74-4b4c-b8e5-33bb831e3057,,1121873,
10221,true,Ronnie Bell,NO,WR,Active,,22627,,304c4120-1cca-4171-bedb-094b9b46eac6,65B7D38E6C0D,16843,,ba06804a-b84c-408a-8ef6-5226d8424479,,1130213,
10222,true,Jayden Reed,GB,WR,Active,,23233,,510e8ca5-a6b7-4af5-b4d7-e3cee687dfe7,1EDF7EE1BA66,16977,,23a306bc-5f77-4574-a575-bd599f243185,,1123398,
10223,true,Eric Gray,NYG,RB,Active,,23195,,ff61e732-2015-4fbe-9d40-336a4494cfbe,95DB319D1946,16970,,dcc536c1-36f2-4e34-8028-ccf32d930018,,1161798,
10224,true,Brayden Willis,SF,TE,Active,,24149,,a6acffe0-8382-493a-9d22-afec442d3ed2,64A3B77504FA,17010,,733cc366-53e3-4703-a2fc-2aa860272cf3,,1125589,
10225,true,Jonathan Mingo,DAL,WR,Active,,23161,,2d3ebc3d-9f72-4af2-ac1f-99d0381b563a,AE5398B86CF3,16937,,6cf0c82d-87e4-4cfc-8475-77667ed92796,,1176782,
10226,true,Andrei Iosivas,CIN,WR,Active,,24119,,2e868b75-927e-47b6-b8e4-fa34f556958d,9128D6883711,16965,,30c0df5e-bb77-4eee-8390-8fc13844e1c3,,1124851,
10227,true,Payne Durham,TB,TE,Active,,24151,,5ae241b4-4397-4677-8f06-1beb0eeceffc,FA59B5C85CDD,16720,,c4a8b4c9-5db8-4187-852b-9557bef8724e,,1130260,
10228,true,Charlie Jones,CIN,WR,Active,,24122,,81b46731-4f01-4a85-92d4-db08eed64c83,93C3CA80DA71,16719,,c634c231-61fb-4725-8533-2cce14bfebbf,,1067132,
10229,true,Rashee Rice,KC,WR,Active,,24120,,a9874124-a7d2-46e0-b1d4-e15fb50eb092,D5BE2AF21C8F,16963,,cbd73c09-da07-48b0-a0d6-f248dfa631b6,,1173538,
1023,true,Mike Pouncey,,C,Injured Reserve,13974,13698,00-0027953,,,7548,6478,041c36ad-0d7d-4ed1-8157-95092b3027a4,,,24802
10230,true,Jalen Wayne,,WR,Active,,,,,54E5321412B2,16961,,bea63fb0-f011-11ed-bebd-09e2015fb875,,1067478,
10231,true,Elijah Higgins,ARI,TE,Active,,24449,,254c62ed-bc4b-4c66-967a-b43f2c2d1243,9DC1523DB8E7,16959,,a01b7698-d67f-4b60-b2fb-4c667336b718,,1161853,
10232,true,Michael Wilson,ARI,WR,Active,,24173,,4f23a255-3f5c-41ce-83d2-f8451817f8c0,C1EBDE7E9115,16957,,b91be982-fccd-448e-869b-e9b5148a1730,,1123529,
10233,true,Max Duggan,,QB,Active,,,,,8174F14224A5,16729,,a7ef9eec-dab5-4321-a836-af3d085b4ba4,,1162793,
10234,true,Derius Davis,LAC,WR,Active,,24121,,fd8294a8-28bb-45ff-ae39-26d89977348d,6FBC4BA88F41,16939,,21bf2521-3382-4e62-8249-a083435595b3,,1113477,
10235,true,Roschon Johnson,CHI,RB,Active,,24372,,00c6724f-e23e-4ce5-9078-ed348bd9fcd5,9F2C3488CE0C,16772,,e3c414c0-be8c-4807-af9c-f91d89c83e60,,1163265,
10236,true,Dalton Kincaid,BUF,TE,Active,,24102,,6b4831f0-002a-43a0-aff6-e8985fa653fa,6209487DAAAC,16697,,b961fa15-0676-4948-b95f-56d06319d40e,,1135513,
1024,false,Ross Ventrone,,SS,Inactive,13658,13700,,,,6976,,9c01cafb-5662-40df-acd3-9bea4be83175,,,24297
1025,false,Brandon Boykin,,CB,Inactive,15057,13718,00-0029416,,,8166,7492,56e7b803-c110-4ff8-b097-7e3a7e7c0a9c,,,25833
1026,false,Bryce Brown,,RB,Inactive,15092,13719,,,,8053,7670,0fe335a8-e061-4d48-9c3e-e5736fcd5a40,501881,,25939
1027,true,Fletcher Cox,,DT,Active,14941,13721,00-0029653,,0671AD81AF7C,8154,7431,49671677-0e37-4c70-ae1b-ec36be357eb9,,512216,25722
1028,true,Vinny Curry,,DE,Active,14959,13722,00-0029412,,,8139,7531,e929b3d8-6f7b-41f2-acfa-fe3840d03509,407642,407642,25769
1029,true,Nick Foles,,QB,Active,14877,13723,00-0029567,,,8066,7475,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,403189,403189,25798
103,false,Matt Forte,,RB,Inactive,11278,2699,00-0026184,,,5662,4685,a4970b66-6eea-4d9a-9f96-15b528161b57,267474,,8821
1030,false,Damaris Johnson,,WR,Inactive,15624,13729,,,,8048,,075b9b42-4797-47c7-b21f-1500f6dbe96e,467307,,26004
1031,true,Dennis Kelly,,T,Active,15054,13730,00-0029419,,551E35916845,8314,,1306d6f4-5de3-4bec-9c86-3e5ab8e2d081,,465080,25863
1032,true,Mychal Kendricks,,LB,Active,14978,13731,00-0029409,,,8207,7509,7ec15a09-9237-43cc-9401-fb76cc418022,461633,461633,25756
1033,false,Chris Polk,,RB,Inactive,14889,13735,,,,8024,,80ced4c0-5edb-4632-aeae-942b1703c20c,458094,,26006
1034,true,Brandon Bolden,,RB,Active,15478,13741,00-0029239,,B7B71D6BB841,8077,8119,dba5e3ec-2c77-4f65-ad6e-cee246f816ef,465752,465752,26389
1035,true,Nate Ebner,NYG,DB,Inactive,15125,13744,00-0029570,,,8244,,93927d6e-9271-4c1e-8239-cc20fd788ba9,,498947,25907
1036,false,Marcus Forston,,DT,Inactive,15473,13745,,,,,,8da17a8e-45d5-463e-b8d5-1c5a03e02a23,,,
1037,true,Dont'a Hightower,,LB,Active,14933,13748,00-0029669,,,8201,7464,e7a18744-0608-4118-888f-f51de5645ce9,,465607,25735
1038,true,Chandler Jones,,LB,Active,14927,13749,00-0029585,,B4BF8F40A203,8140,7429,5197def5-f444-4561-ad28-7aac10dc748e,,465583,25731
1039,true,Tavon Wilson,SF,DB,Inactive,14977,13753,00-0029410,,,8209,7537,cbe81592-1ee2-4bf1-870a-2578c4c8267e,,463943,25758
104,false,Donnie Avery,,WR,Inactive,11267,2730,,,,,,87ff59eb-66e3-4fe6-8c99-8c18b4c0eb36,,,
1040,true,Nigel Bradham,,LB,Active,15075,13756,00-0029272,,,8215,7565,9279ccd9-3088-409e-8bc5-215363e7a29e,447034,,25815
1041,false,Ron Brooks,,CB,Inactive,15008,13757,,,,8273,,41db5056-d8e4-4da0-9c05-037adab1d502,381630,,25834
1042,false,Tank Carder,,LB,Inactive,15014,13758,,,,8279,,72fe69bd-4b3b-40c9-a842-857a104ec2cc,400148,,25857
1043,true,Stephon Gilmore,,CB,Active,14942,13761,00-0029542,,B59C324ED68D,8165,7442,c7c6dc46-a58a-4cfc-b626-2360434671cb,,494377,25720
1044,true,Cordy Glenn,,T,Active,14971,13762,00-0029561,,,8124,7482,c2187fda-5e33-4854-b3f8-c0c1c5fbfb35,,,25751
10444,true,Cedric Tillman,CLE,WR,Active,,24348,,7cd88ce8-89c2-45da-93ca-502324be5934,C0CCC7EF4ED5,16706,,148330d9-5182-4b58-b695-8067aaba4731,,1124664,
1045,false,Trevor Graham,,WR,Inactive,14920,13763,,,,8101,,26f82a1b-2f90-4e82-8c6b-8036912a6d20,463700,,25779
1046,false,Rishard Matthews,,WR,Injured Reserve,15102,13788,00-0029580,,,8232,7667,969a4d68-1d76-4e64-bfff-e898a9ac6bd4,557389,,25937
1047,false,Kelcie McCray,,SS,Inactive,15305,13789,00-0029107,,,8476,,22b30e9f-e24b-4fa1-a038-77e8f6d9f2f9,,,26288
1048,true,Lamar Miller,,RB,Active,14886,13791,00-0029615,,,8008,7408,a212c5d8-67f8-48b9-99be-2c121ee56366,508924,508924,25807
1049,true,Ryan Tannehill,,QB,Active,14876,13799,00-0029701,,2330474C3B6A,8040,7417,5812204c-6dae-4450-8011-99e0f72864ac,380960,380960,25718
105,true,Brandon Carr,,CB,Active,11363,2760,00-0026280,,,5878,4893,23893852-6ef4-48a9-99a0-c51f41670508,,,8906
1050,false,Marcus Thigpen,,WR,Inactive,12524,13800,,,,8468,,08d772b0-b87e-4345-b66a-ab13b3da262a,264913,,25694
1051,false,Quinton Coples,,DE,Inactive,14934,13808,,,,8132,,2c7cad5c-8447-44ea-a705-1fad8339a045,,,25726
1052,true,Demario Davis,NYJ,LB,Active,14958,13810,00-0029607,602a28a8-3d76-492f-b5a0-d2c0d9246151,1182829CC915,8213,7547,e6221da0-1ce0-4f60-85b5-f2094e9d2863,401178,401178,25787
1053,true,Damon Harrison,,DT,Injured Reserve,15380,13816,00-0029040,,,8486,7885,e85680db-639d-49cd-ae29-28e5cd4ac9a8,,,26153
1054,false,Stephen Hill,,WR,Inactive,14910,13817,,,,8034,7445,512c64d9-c14a-404a-bd33-7f9a90e53d9a,498805,,25753
1055,false,Gino Gradkowski,,C,Inactive,14999,13838,00-0029268,,,8330,,7e3c0631-1bff-49af-b6bc-9c66c59a579d,,,25808
1056,false,Asa Jackson,,CB,Inactive,15081,13841,,,,8327,,5184e11e-cf85-43b3-a027-0a08c03d8545,,,25879
1057,false,Ishmaa'ily Kitchen,,DT,Inactive,15508,13843,,,,8537,,2843be0c-52cd-438f-aff1-930ba6fc5bb0,,,26449
1058,true,Kelechi Osemele,,OG,Inactive,14957,13848,00-0029259,,,8210,7504,45fe5280-b366-4c8a-8f2e-99fa5a4ff631,,,25770
1059,false,Bobby Rainey,,RB,Inactive,15501,13852,,,,8413,8173,56185079-5d0a-416d-9dd8-932a58bc9df7,404983,,26455
106,false,Jo-Lonn Dunbar,,LB,Inactive,11693,2779,,,,5746,,569c6923-6d97-4104-87c6-b99cc8212154,,,9111
1060,false,Tommy Streeter,,WR,Inactive,15063,13854,,,,,,73b3918b-e4e6-4f41-aaa4-42488f757c3d,464668,,25908
1061,false,Deonte Thompson,,WR,Inactive,15503,13856,00-0029388,,,8492,8175,c323cdb9-74bc-4d68-9358-609f80eedbb7,396571,,26456
1062,false,DeAngelo Tyson,,DT,Inactive,15059,13857,,,,8326,,b55f50c2-133e-4237-95c3-3724d4b656a5,,,25946
1063,false,Courtney Upshaw,,DE,Non Football Injury,14970,13858,,,,8182,7478,32c32ac4-e25d-434e-a993-fcaa42116805,465622,,25745
1064,true,Vontaze Burfict,,LB,Active,15246,13860,00-0028912,,,8522,7435,a62a2950-521e-4670-a4cf-47f6863fc0d1,507431,,26238
1065,false,Orson Charles,,TE,Inactive,14902,13861,00-0029414,,,8042,,b6325c85-c313-4cfb-a299-9884d5e9e389,512099,,25826
10651,true,Mohamed Ibrahim,,RB,Active,,,,,D705835E8A85,17025,,7d6f5ee0-ec6b-11ed-9b18-c341fbcec642,,976450,
1066,true,George Iloka,,DB,Inactive,15085,13868,00-0029215,,,8335,7502,2b9494e4-953a-4aac-afe7-edd2d7be27da,449634,,25877
1067,true,Marvin Jones,,WR,Active,15072,13870,00-0029293,,96FF0D3EDD9D,8223,7503,1a2fbc23-e6db-4d2f-a152-2c774341b7c4,461620,461620,25876
1068,true,Dre Kirkpatrick,,CB,Active,14940,13871,00-0029560,,,8163,7463,e972d67d-8302-4c64-9c1c-bc3121b90af4,,508644,25727
1069,false,Shaun Prater,,CB,Inactive,15048,13875,,,,8334,,1a53e2f1-038c-4558-b031-0928b69d1077,,,25866
107,false,Calvin Pace,,LB,Inactive,4476,2933,,,,3046,,7b2f9310-f695-4c64-8c43-3fff3ba244c6,,,6354
1070,false,Trevor Robinson,,C,Inactive,15365,13876,,,,8536,,1ab63530-c678-4fec-86a5-b8b509abf7b7,,,26267
1071,true,Mohamed Sanu,,WR,Active,14922,13878,00-0029632,,,8026,7433,1726a359-9444-4761-a1f2-cb35ee6fa60e,494313,494313,25793
1072,false,Devon Still,,DE,Injured Reserve,14963,13880,,,,8155,,c2df71d8-5dab-4a83-82e9-18cd7f7a0190,406179,,25763
1073,false,Taylor Thompson,,TE,Inactive,15067,13881,,,,,,c2c65162-07df-48fb-93ce-86f340afb688,460898,,
1074,true,Kevin Zeitler,,OG,Active,14931,13882,00-0029592,c98a103b-1ac2-440c-bced-81d631575770,EE54E2511E4E,8125,7523,b3e1206d-38e3-4ad3-be9e-8bf3daa62cad,,463277,25737
1075,false,Emmanuel Acho,,LB,Inactive,15045,13883,,,,8272,,8536cc5b-9498-4851-ac44-fc924815fc08,,,
1076,true,Johnson Bademosi,,CB,Active,15359,13886,00-0029065,,,8562,,ae0de04e-f10b-46ba-b650-2a5c30d48cd9,461138,,26366
1077,true,Travis Benjamin,,WR,Active,15062,13887,00-0029269,,,8111,7562,4f0053fc-5559-4551-bd81-dcd1cdf3a9ec,464646,464646,25810
1078,true,L.J. Fort,,LB,Active,15264,13892,00-0028932,,,8526,,0cc99dff-5895-48ed-9f30-e70e916bb52a,,469513,26370
1079,true,Tashaun Gipson,,DB,Active,15235,13894,00-0028924,,7DE474FC84D7,8567,8095,d5efd828-7339-43a7-ad7e-6f936dbbabb2,,451104,26372
108,false,Steve Johnson,,WR,Inactive,11458,2950,,,,5798,4962,c1b5db36-a2e2-4bbc-87c1-cdd216b4474c,333980,,9001
1080,false,John Hughes,,DT,Inactive,14954,13896,,,,8221,,51e6e64c-7150-4588-847a-44b9ce7e0903,382267,,25797
1081,false,James-Michael Johnson,,LB,Inactive,15032,13898,,,,8225,,ee0e5c2a-4623-44ee-a46a-d59d348c5f75,,,25830
1082,false,Trent Richardson,,RB,Inactive,14884,13902,,,,8046,7462,020cf3d6-745a-4418-a3dc-7dda7a86d0bf,508659,,25713
1083,true,Mitchell Schwartz,,T,Active,14951,13905,00-0029253,,,8205,7535,8cf11162-ffe7-44ad-b5d6-8eef717b5ac2,,,25747
1084,false,Trevin Wade,,CB,Inactive,15016,13909,,,,8278,,0609292a-7a10-4b61-a3ff-b7e997ffe4a4,381086,,25955
1085,false,Brandon Weeden,,QB,Inactive,14878,13910,00-0029677,,,8056,7480,01291a8d-d97c-4d88-b497-b5ad4b72f626,397523,,25732
10857,true,Stetson Bennett,LAR,QB,Active,,24351,,d0e4428d-8c80-48e2-863d-8a61b3837352,A7529F540FA6,16871,,a5cc5958-01f9-4b7d-a8d9-c44625d53ed5,,1069763,
10858,true,Alex Quevedo,,K,Active,,,,,,16918,,f792a8f0-9dc7-11ed-be0f-0b7455de8024,,1438598,
10859,true,Sam LaPorta,DET,TE,Active,,23141,,f0655af9-eda7-40bc-9637-80d853b40ef8,7E1BB2772255,17033,,3059f1e5-1871-4458-9e90-9b9917874c61,,1168926,
1086,true,Billy Winn,,DT,Inactive,15021,13911, 00-0029303,,,8160,,408aff57-2b32-41f7-9520-0064ad14af21,381799,,25915
10860,true,Malik Cunningham,DET,WR,Active,,24279,,2dc5fcbc-a0ad-4678-8cce-4f7a8681ba2e,2E676F5B47D2,16691,,2bf2f410-e6f2-11ed-abca-c7a3a205e21d,,1062314,
10861,true,Xazavian Valladay,,RB,Active,,,,8e5642b6-3526-4e82-aa9d-9bdf77d66e75,A3384A9DD19F,16789,,108ce360-f32d-11ed-a71f-ed490fe44e0d,,1062845,
10862,true,Dorian Thompson-Robinson,,QB,Active,,,,870da13c-84fe-4164-94f8-aa9165aa7819,875B1B47530F,16945,,d66ae3ad-8a60-47e7-a3b2-18a1e8377e1b,,1128116,
10863,true,A.T. Perry,,WR,Active,,24349,,e8c57fae-d8f2-43c2-9535-f95502ef38e3,399AF41AE0BF,16802,,f6986d22-e3bb-4509-9309-90d92c01437a,,1109758,
10864,false,Player Invalid,,WR,Inactive,,,,,,,,,,,
10865,true,Travis Dye,,RB,Active,,,,,,17028,,46cb9c30-ebaa-11ed-b05b-f11b75745f7c,,1110307,
10866,true,Aidan O'Connell,LV,QB,Active,,24350,,d2c6fc7e-8b26-4e9b-a170-bd3ac0422d18,031D6CADF278,16716,,5891a917-9071-4bc2-a652-7f702c44cbd2,,1066811,
10867,true,Jake Bobo,SEA,WR,Active,,24339,,756766ca-9cce-459e-ae06-58189d4ebe25,29722AF545D1,17040,,7d80dd50-e9f5-11ed-9c34-3f26f2e7ed88,,1121050,
10868,true,Leonard Johnson,,CB,Active,,,,,,17205,,285f0f30-c746-11ed-a417-e98be2828227,,1056958,
10869,true,Matt Landers,,WR,Active,,,,06a2f12e-f181-4ee8-9874-6e0721f44002,7EBAE4A50CF1,16907,,030f6f80-ea06-11ed-8d34-41182339b277,,1069783,
1087,false,Mike Adams,,OT,Inactive,8133,13912,,,,8120,,acb6e6a0-6ebc-481c-a8f5-4114230ffa16,,,25766
10870,true,Deneric Prince,,RB,Active,,24365,,de4879fb-9938-417a-b6ef-4d16871e7e09,BB7C0264E5FC,17126,,28f98460-ec3b-11ed-aeaf-cb0dc6206dc5,,1128998,
10871,true,Luke Schoonmaker,DAL,TE,Active,,24288,,207f7aaf-e682-44b4-a346-3f1de4201c7c,0D2CF8E63F73,16855,,143957a7-4649-4a19-b351-e606edc75ebd,,1130242,
10872,true,Felix Anudike-Uzomah,KC,DE,Active,,24109,,71bbec8e-fd68-4bcb-ae1f-2548de50b52a,507D4715DA8C,16885,,0f9883f3-bff3-4247-8e90-7df2066070c6,,1228900,
10873,true,Nolan Smith,PHI,LB,Active,,23261,,6f850af9-013d-46de-b32a-a84dce5af728,7D2A182A1BBC,17176,,e9194ad2-d400-4dfe-9f4f-8b984537df60,,1172055,
10874,true,Bryan Bresee,NO,DT,Inactive,,24144,,c220b3e6-e7d7-453c-9d54-90f7512968fd,57F7CA8E114C,17173,,98884f9f-5117-476a-a20a-809b38714e6d,,1213932,
10875,true,Myles Murphy,CIN,DL,Active,,24132,,1aeaa38b-720a-4787-a559-782b709d229c,DCDC630E9165,16710,,fb188308-cd65-4c61-b8c5-b9252b638b09,,1214026,
10876,true,Anton Harrison,JAX,OL,Active,,24200,,7d4be136-34df-4530-8653-a781d61fee71,C814704FED49,17186,,9e6926a1-830d-4051-87a4-64c06a1e6d5d,,1229209,
10877,true,Mazi Smith,NYJ,DL,Active,,24146,,c5f16907-ee7e-4bbc-8c8b-27f3d307f6b9,B89162313279,16864,,8f71baa6-45f2-4b27-8d26-508290a50604,,1164531,
10878,true,Deonte Banks,NYG,DB,Active,,24183,,e96a8128-90a0-40e9-8432-378ad61d25eb,4CF3FE7BEFA6,16727,,e905a38b-bf94-4d46-b9e3-a7b534258a20,,1172330,
10879,true,Calijah Kancey,TB,DL,Active,,24209,,8960cc90-3018-489a-8781-19daa6486957,48A29230323D,16768,,cabe57e5-4675-40cf-9090-58c63f823e70,,1176715,
1088,true,Kelvin Beachum,,OL,Active,15035,13913,00-0029316,b7960bad-7b27-4377-86a6-72151c29753c,4D34E5EC704E,8243,7687,d96246d7-aa2c-4d05-9c58-8d6bc5e20cdf,,401637,25958
10880,true,Jack Campbell,DET,LB,Active,,24113,,434b429f-1234-4752-ada1-99ac0e77f8fb,1B3032066476,17152,,1f7ce27f-61ef-47e5-bd48-eac4b1c0228f,,1168907,
10881,true,Christian Gonzalez,NE,DB,Active,,24097,,8933da71-b086-409e-80dc-eec2c41e2084,5ED6CE4EDFBB,16683,,e847f127-f5f4-41a0-87bb-b89e546e0df4,,1225670,
10882,true,Emmanuel Forbes,LAR,CB,Active,,24108,,a4f4ba68-fd90-48d7-9928-8bb40af04fa3,8174293BE80B,17336,,0c767043-de67-4d90-af09-95c45a8ceeaa,,1231586,
10883,true,Will McDonald,NYJ,DE,Active,,24276,,584669e7-3165-42a0-a9db-2f1bc052c619,AF0BDEA9A012,16971,,21792a74-7864-4234-bc47-891d5f9e7024,,1121754,
10884,true,Broderick Jones,PIT,OL,Active,,24095,,a811c915-bfed-402f-857e-29b9fee1b71f,72886618FAD7,16892,,d96e572c-239f-4d88-8efa-282e8ace9e78,,1218639,
10885,true,Lukas Van Ness,GB,DL,Active,,24191,,81b19336-7c6a-4cf9-9eeb-5ab8e4458e0f,CBA595C823CB,16825,,1f8b4936-d0f8-4e9e-9f6f-5f4138180d7d,,1215949,
10886,true,Peter Skoronski,TEN,OL,Active,,24128,,3307003d-ef13-40a6-806d-dcaccaaf2068,66E6F52C6FCA,16725,,02e6087b-daa6-45b4-ad5a-0bf4f3893011,,1222704,
10887,true,Darnell Wright,CHI,OL,Active,,24165,,5bd52f55-2e91-4927-96d7-de1e1d6b988b,8F0B81891743,16722,,fb7f2f5e-3f3c-4497-ad52-1d5838d681ef,,1172086,
10888,true,Jalen Carter,PHI,DL,Active,,24114,,b1713e9c-b13b-4c7d-b858-7584dd8dba3c,4B2082447D12,16865,,1c443cd8-b9ad-4676-9a8e-8cee52b07637,,1218633,
10889,true,Tyree Wilson,NO,LB,Active,,24083,,92e72c5b-7ded-41b4-926b-43bb85364189,BAC26CDB2AB7,17149,,73aefe0e-8b0e-46c2-a0fe-cc4eb269f969,,1129002,
1089,false,Drew Butler,,P,Inactive,15209,13914,,,,8538,,dfbf5359-b403-4836-a75b-91aff4b84d5b,,,26219
10890,true,Paris Johnson,ARI,OL,Active,,24130,,c8212ad0-ad14-457a-b9b5-5dcdedfa7a2e,C770664C6A70,16870,,b46d84ef-d811-47f5-a6e2-586bfbc8f548,,1214094,
10891,true,Devon Witherspoon,SEA,DB,Active,,24184,,5e47ad07-36a6-40a2-8461-3b84ae47a476,E8022AF1A77F,17150,,fa026462-0615-4077-81e1-90daf1c5b8f9,,1183873,
10892,true,Will Anderson,HOU,DL,Active,,24087,,92ccb64d-1626-4bbd-a196-9b1300cb5535,E4D8BD033AFB,16809,,9e22bbe3-5323-42e0-a82e-03e3794ea67f,,1213245,
10893,true,Juice Scruggs,DET,OL,Active,,24437,,cab5b0b3-ea26-424d-8818-f484ae26e9e4,7387422C67B4,17137,,382fa142-6856-40e8-944f-3445321919ce,,1121886,
10894,true,DJ Turner,CIN,DB,Active,,24106,,c68dc788-3472-4ff0-b100-d4f9d3ad0281,75F40D44AF39,16857,,7db46644-05bb-41b5-938a-e93a50e1d6c4,,1181733,
